X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
0.263476,51.607435,0,0,1104,38.3,2018/01/29 11:55:06+00,,,,,,,,,,,,,,,,,,,,,
0.263541,51.607455,0,0,1105,38.4,2018/01/29 11:55:10+00,,,,,,,,,,,,,,,,,,,,,
0.263584,51.607476,0,0,1106,38.4,2018/01/29 11:55:13+00,,,,,,,,,,,,,,,,,,,,,
0.263599,51.607482,0,0,1107,38.4,2018/01/29 11:55:14+00,,,,,,,,,,,,,,,,,,,,,
0.263645,51.607535,0,0,1108,38.5,2018/01/29 11:55:18+00,,,,,,,,,,,,,,,,,,,,,
0.263661,51.607549,0,0,1109,38.5,2018/01/29 11:55:19+00,,,,,,,,,,,,,,,,,,,,,
0.263669,51.607566,0,0,1110,38.5,2018/01/29 11:55:20+00,,,,,,,,,,,,,,,,,,,,,
0.263718,51.60762,0,0,1111,38.6,2018/01/29 11:55:24+00,,,,,,,,,,,,,,,,,,,,,
0.263731,51.607633,0,0,1112,38.6,2018/01/29 11:55:25+00,,,,,,,,,,,,,,,,,,,,,
0.263762,51.607695,0,0,1113,38.7,2018/01/29 11:55:32+00,,,,,,,,,,,,,,,,,,,,,
0.263866,51.607705,0,0,1114,38.7,2018/01/29 11:55:37+00,,,,,,,,,,,,,,,,,,,,,
0.263889,51.607708,0,0,1115,38.7,2018/01/29 11:55:38+00,,,,,,,,,,,,,,,,,,,,,
0.263928,51.607718,0,0,1116,38.8,2018/01/29 11:55:40+00,,,,,,,,,,,,,,,,,,,,,
0.263978,51.607731,0,0,1117,38.8,2018/01/29 11:55:42+00,,,,,,,,,,,,,,,,,,,,,
0.264055,51.607757,0,0,1118,38.9,2018/01/29 11:55:46+00,,,,,,,,,,,,,,,,,,,,,
0.26407,51.607761,0,0,1119,39,2018/01/29 11:55:47+00,,,,,,,,,,,,,,,,,,,,,
0.26417,51.607813,0,0,1120,39.1,2018/01/29 11:55:57+00,,,,,,,,,,,,,,,,,,,,,
0.264292,51.607864,0,0,1121,39.1,2018/01/29 11:56:02+00,,,,,,,,,,,,,,,,,,,,,
0.264279,51.607887,0,0,1122,39.1,2018/01/29 11:56:04+00,,,,,,,,,,,,,,,,,,,,,
0.264243,51.607995,0,0,1123,39.1,2018/01/29 11:56:13+00,,,,,,,,,,,,,,,,,,,,,
0.26424,51.60801,0,0,1124,39.1,2018/01/29 11:56:14+00,,,,,,,,,,,,,,,,,,,,,
0.264238,51.608048,0,0,1125,39,2018/01/29 11:56:17+00,,,,,,,,,,,,,,,,,,,,,
0.264232,51.6081,0,0,1126,39,2018/01/29 11:56:22+00,,,,,,,,,,,,,,,,,,,,,
0.264236,51.608169,0,0,1127,39,2018/01/29 11:56:28+00,,,,,,,,,,,,,,,,,,,,,
0.264242,51.608183,0,0,1128,39,2018/01/29 11:56:29+00,,,,,,,,,,,,,,,,,,,,,
0.264284,51.608256,0,0,1129,39,2018/01/29 11:56:35+00,,,,,,,,,,,,,,,,,,,,,
0.264842,51.608389,0,0,1130,39.8,2018/01/29 11:57:49+00,,,,,,,,,,,,,,,,,,,,,
0.264938,51.608404,0,0,1131,40,2018/01/29 11:57:54+00,,,,,,,,,,,,,,,,,,,,,
0.265049,51.608451,0,0,1132,40.3,2018/01/29 11:58:01+00,,,,,,,,,,,,,,,,,,,,,
0.265117,51.608493,0,0,1133,40.5,2018/01/29 11:58:07+00,,,,,,,,,,,,,,,,,,,,,
0.265173,51.608528,0,0,1134,40.6,2018/01/29 11:58:13+00,,,,,,,,,,,,,,,,,,,,,
0.265196,51.608538,0,0,1135,40.7,2018/01/29 11:58:15+00,,,,,,,,,,,,,,,,,,,,,
0.265252,51.608574,0,0,1136,40.7,2018/01/29 11:58:19+00,,,,,,,,,,,,,,,,,,,,,
0.265377,51.608638,0,0,1137,40.6,2018/01/29 11:58:29+00,,,,,,,,,,,,,,,,,,,,,
0.265453,51.608682,0,0,1138,40.4,2018/01/29 11:58:36+00,,,,,,,,,,,,,,,,,,,,,
0.265525,51.608735,0,0,1139,40.2,2018/01/29 11:58:41+00,,,,,,,,,,,,,,,,,,,,,
0.265539,51.608746,0,0,1140,40.1,2018/01/29 11:58:42+00,,,,,,,,,,,,,,,,,,,,,
0.265553,51.60876,0,0,1141,40.1,2018/01/29 11:58:43+00,,,,,,,,,,,,,,,,,,,,,
0.265599,51.608807,0,0,1142,40,2018/01/29 11:58:47+00,,,,,,,,,,,,,,,,,,,,,
0.265623,51.608823,0,0,1143,40,2018/01/29 11:58:49+00,,,,,,,,,,,,,,,,,,,,,
0.265647,51.608842,0,0,1144,40,2018/01/29 11:58:51+00,,,,,,,,,,,,,,,,,,,,,
0.265702,51.608877,0,0,1145,40,2018/01/29 11:58:55+00,,,,,,,,,,,,,,,,,,,,,
0.265805,51.608947,0,0,1146,40.1,2018/01/29 11:59:02+00,,,,,,,,,,,,,,,,,,,,,
0.265816,51.608957,0,0,1147,40.1,2018/01/29 11:59:03+00,,,,,,,,,,,,,,,,,,,,,
0.265931,51.609032,0,0,1148,40.4,2018/01/29 11:59:11+00,,,,,,,,,,,,,,,,,,,,,
0.265985,51.609062,0,0,1149,40.6,2018/01/29 11:59:14+00,,,,,,,,,,,,,,,,,,,,,
0.266064,51.609098,0,0,1150,41,2018/01/29 11:59:19+00,,,,,,,,,,,,,,,,,,,,,
0.266156,51.609142,0,0,1151,41,2018/01/29 11:59:24+00,,,,,,,,,,,,,,,,,,,,,
0.266219,51.609175,0,0,1152,41,2018/01/29 11:59:28+00,,,,,,,,,,,,,,,,,,,,,
0.266254,51.60919,0,0,1153,41,2018/01/29 11:59:30+00,,,,,,,,,,,,,,,,,,,,,
0.266386,51.609231,0,0,1154,41.5,2018/01/29 11:59:37+00,,,,,,,,,,,,,,,,,,,,,
0.266473,51.609278,0,0,1155,41.8,2018/01/29 11:59:43+00,,,,,,,,,,,,,,,,,,,,,
0.266497,51.60928,0,0,1156,41.9,2018/01/29 11:59:45+00,,,,,,,,,,,,,,,,,,,,,
0.266556,51.60929,0,0,1157,42,2018/01/29 11:59:49+00,,,,,,,,,,,,,,,,,,,,,
0.266593,51.609301,0,0,1158,42.1,2018/01/29 11:59:51+00,,,,,,,,,,,,,,,,,,,,,
0.266614,51.609303,0,0,1159,42.2,2018/01/29 11:59:52+00,,,,,,,,,,,,,,,,,,,,,
0.26673,51.609337,0,0,1160,42.6,2018/01/29 11:59:58+00,,,,,,,,,,,,,,,,,,,,,
0.266747,51.609341,0,0,1161,42.6,2018/01/29 11:59:59+00,,,,,,,,,,,,,,,,,,,,,
0.266865,51.609379,0,0,1162,43,2018/01/29 12:00:06+00,,,,,,,,,,,,,,,,,,,,,
0.266886,51.609384,0,0,1163,43.1,2018/01/29 12:00:07+00,,,,,,,,,,,,,,,,,,,,,
0.266962,51.609408,0,0,1164,43.4,2018/01/29 12:00:11+00,,,,,,,,,,,,,,,,,,,,,
0.266992,51.609425,0,0,1165,43.5,2018/01/29 12:00:13+00,,,,,,,,,,,,,,,,,,,,,
0.267059,51.609471,0,0,1166,43.9,2018/01/29 12:00:16+00,,,,,,,,,,,,,,,,,,,,,
0.267094,51.609491,0,0,1167,44,2018/01/29 12:00:18+00,,,,,,,,,,,,,,,,,,,,,
0.267106,51.609498,0,0,1168,44.1,2018/01/29 12:00:19+00,,,,,,,,,,,,,,,,,,,,,
0.267146,51.609578,0,0,1169,44.6,2018/01/29 12:00:34+00,,,,,,,,,,,,,,,,,,,,,
0.267121,51.609581,0,0,1170,44.7,2018/01/29 12:00:35+00,,,,,,,,,,,,,,,,,,,,,
0.267031,51.609587,0,0,1171,45,2018/01/29 12:00:39+00,,,,,,,,,,,,,,,,,,,,,
0.267004,51.609599,0,0,1172,45.1,2018/01/29 12:00:41+00,,,,,,,,,,,,,,,,,,,,,
0.267001,51.609608,0,0,1173,45.1,2018/01/29 12:00:42+00,,,,,,,,,,,,,,,,,,,,,
0.267003,51.60962,0,0,1174,45.1,2018/01/29 12:00:43+00,,,,,,,,,,,,,,,,,,,,,
0.267081,51.609639,0,0,1175,45.1,2018/01/29 12:00:46+00,,,,,,,,,,,,,,,,,,,,,
0.267125,51.609658,0,0,1176,45.1,2018/01/29 12:00:49+00,,,,,,,,,,,,,,,,,,,,,
0.267192,51.609686,0,0,1177,45.1,2018/01/29 12:00:53+00,,,,,,,,,,,,,,,,,,,,,
0.267336,51.609722,0,0,1178,45,2018/01/29 12:01:01+00,,,,,,,,,,,,,,,,,,,,,
0.267452,51.609763,0,0,1179,44.9,2018/01/29 12:01:07+00,,,,,,,,,,,,,,,,,,,,,
0.267528,51.609791,0,0,1180,44.8,2018/01/29 12:01:11+00,,,,,,,,,,,,,,,,,,,,,
0.26762,51.60982,0,0,1181,44.7,2018/01/29 12:01:16+00,,,,,,,,,,,,,,,,,,,,,
0.26771,51.60985,0,0,1182,44.7,2018/01/29 12:01:21+00,,,,,,,,,,,,,,,,,,,,,
0.267742,51.609851,0,0,1183,44.7,2018/01/29 12:01:23+00,,,,,,,,,,,,,,,,,,,,,
0.267799,51.609865,0,0,1184,44.7,2018/01/29 12:01:26+00,,,,,,,,,,,,,,,,,,,,,
0.267882,51.609898,0,0,1185,44.8,2018/01/29 12:01:30+00,,,,,,,,,,,,,,,,,,,,,
0.267998,51.609944,0,0,1186,44.9,2018/01/29 12:01:36+00,,,,,,,,,,,,,,,,,,,,,
0.268044,51.60995,0,0,1187,45,2018/01/29 12:01:39+00,,,,,,,,,,,,,,,,,,,,,
0.268352,51.610037,0,0,1188,45.1,2018/01/29 12:01:54+00,,,,,,,,,,,,,,,,,,,,,
0.268364,51.610043,0,0,1189,45.1,2018/01/29 12:01:55+00,,,,,,,,,,,,,,,,,,,,,
0.268416,51.610057,0,0,1190,45.1,2018/01/29 12:01:58+00,,,,,,,,,,,,,,,,,,,,,
0.268511,51.610078,0,0,1191,45.1,2018/01/29 12:02:03+00,,,,,,,,,,,,,,,,,,,,,
0.268582,51.610099,0,0,1192,45.1,2018/01/29 12:02:07+00,,,,,,,,,,,,,,,,,,,,,
0.268598,51.610099,0,0,1193,45.1,2018/01/29 12:02:08+00,,,,,,,,,,,,,,,,,,,,,
0.26863,51.610106,0,0,1194,45.2,2018/01/29 12:02:10+00,,,,,,,,,,,,,,,,,,,,,
0.268727,51.610134,0,0,1195,45.3,2018/01/29 12:02:14+00,,,,,,,,,,,,,,,,,,,,,
0.268751,51.610141,0,0,1196,45.3,2018/01/29 12:02:15+00,,,,,,,,,,,,,,,,,,,,,
0.268816,51.610157,0,0,1197,45.5,2018/01/29 12:02:18+00,,,,,,,,,,,,,,,,,,,,,
0.268984,51.610206,0,0,1198,45.8,2018/01/29 12:02:26+00,,,,,,,,,,,,,,,,,,,,,
0.269172,51.610261,0,0,1199,46.1,2018/01/29 12:02:35+00,,,,,,,,,,,,,,,,,,,,,
0.269228,51.610275,0,0,1200,46.2,2018/01/29 12:02:38+00,,,,,,,,,,,,,,,,,,,,,
0.269317,51.610298,0,0,1201,46.3,2018/01/29 12:02:42+00,,,,,,,,,,,,,,,,,,,,,
0.269383,51.610315,0,0,1202,46.4,2018/01/29 12:02:45+00,,,,,,,,,,,,,,,,,,,,,
0.269469,51.61033,0,0,1203,46.6,2018/01/29 12:02:49+00,,,,,,,,,,,,,,,,,,,,,
0.269563,51.610358,0,0,1204,46.9,2018/01/29 12:02:54+00,,,,,,,,,,,,,,,,,,,,,
0.269605,51.610373,0,0,1205,47,2018/01/29 12:02:56+00,,,,,,,,,,,,,,,,,,,,,
0.269723,51.610402,0,0,1206,47.4,2018/01/29 12:03:04+00,,,,,,,,,,,,,,,,,,,,,
0.269883,51.610436,0,0,1207,48.1,2018/01/29 12:03:13+00,,,,,,,,,,,,,,,,,,,,,
0.269983,51.610474,0,0,1208,48.6,2018/01/29 12:03:19+00,,,,,,,,,,,,,,,,,,,,,
0.270101,51.610503,0,0,1209,49.1,2018/01/29 12:03:25+00,,,,,,,,,,,,,,,,,,,,,
0.270117,51.610508,0,0,1210,49.2,2018/01/29 12:03:26+00,,,,,,,,,,,,,,,,,,,,,
0.270259,51.610552,0,0,1211,49.8,2018/01/29 12:03:35+00,,,,,,,,,,,,,,,,,,,,,
0.270573,51.610658,0,0,1212,50,2018/01/29 12:03:54+00,,,,,,,,,,,,,,,,,,,,,
0.270587,51.610665,0,0,1213,50,2018/01/29 12:03:55+00,,,,,,,,,,,,,,,,,,,,,
0.270637,51.610692,0,0,1214,50,2018/01/29 12:03:58+00,,,,,,,,,,,,,,,,,,,,,
0.270688,51.610706,0,0,1215,50,2018/01/29 12:04:01+00,,,,,,,,,,,,,,,,,,,,,
0.270789,51.610741,0,0,1216,49.9,2018/01/29 12:04:06+00,,,,,,,,,,,,,,,,,,,,,
0.270844,51.61076,0,0,1217,49.9,2018/01/29 12:04:09+00,,,,,,,,,,,,,,,,,,,,,
0.27089,51.610779,0,0,1218,49.9,2018/01/29 12:04:12+00,,,,,,,,,,,,,,,,,,,,,
0.270947,51.610807,0,0,1219,49.9,2018/01/29 12:04:15+00,,,,,,,,,,,,,,,,,,,,,
0.270992,51.610825,0,0,1220,49.8,2018/01/29 12:04:18+00,,,,,,,,,,,,,,,,,,,,,
0.271067,51.610856,0,0,1221,49.8,2018/01/29 12:04:23+00,,,,,,,,,,,,,,,,,,,,,
0.271175,51.610913,0,0,1222,49.7,2018/01/29 12:04:30+00,,,,,,,,,,,,,,,,,,,,,
0.27125,51.610952,0,0,1223,49.7,2018/01/29 12:04:34+00,,,,,,,,,,,,,,,,,,,,,
0.271299,51.610969,0,0,1224,49.6,2018/01/29 12:04:37+00,,,,,,,,,,,,,,,,,,,,,
0.271394,51.61101,0,0,1225,49.5,2018/01/29 12:04:44+00,,,,,,,,,,,,,,,,,,,,,
0.271489,51.611059,0,0,1226,49.4,2018/01/29 12:04:50+00,,,,,,,,,,,,,,,,,,,,,
0.271599,51.611118,0,0,1227,49.2,2018/01/29 12:04:58+00,,,,,,,,,,,,,,,,,,,,,
0.271594,51.611195,0,0,1228,49.1,2018/01/29 12:05:04+00,,,,,,,,,,,,,,,,,,,,,
0.271579,51.611224,0,0,1229,49,2018/01/29 12:05:07+00,,,,,,,,,,,,,,,,,,,,,
0.271637,51.611252,0,0,1230,49,2018/01/29 12:05:28+00,,,,,,,,,,,,,,,,,,,,,
0.271676,51.611261,0,0,1231,48.9,2018/01/29 12:05:30+00,,,,,,,,,,,,,,,,,,,,,
0.271698,51.611257,0,0,1232,48.9,2018/01/29 12:05:31+00,,,,,,,,,,,,,,,,,,,,,
0.271756,51.611224,0,0,1233,48.8,2018/01/29 12:05:35+00,,,,,,,,,,,,,,,,,,,,,
0.271801,51.61121,0,0,1234,48.7,2018/01/29 12:05:38+00,,,,,,,,,,,,,,,,,,,,,
0.271895,51.611213,0,0,1235,48.7,2018/01/29 12:05:43+00,,,,,,,,,,,,,,,,,,,,,
0.272066,51.611246,0,0,1236,48.8,2018/01/29 12:06:10+00,,,,,,,,,,,,,,,,,,,,,
0.27227,51.611283,0,0,1237,49.1,2018/01/29 12:06:18+00,,,,,,,,,,,,,,,,,,,,,
0.272496,51.611335,0,0,1238,49.6,2018/01/29 12:06:25+00,,,,,,,,,,,,,,,,,,,,,
0.272698,51.61138,0,0,1239,50.1,2018/01/29 12:06:31+00,,,,,,,,,,,,,,,,,,,,,
0.272778,51.611397,0,0,1240,50.2,2018/01/29 12:06:34+00,,,,,,,,,,,,,,,,,,,,,
0.273057,51.611462,0,0,1241,50.8,2018/01/29 12:06:42+00,,,,,,,,,,,,,,,,,,,,,
0.27323,51.611516,0,0,1242,51.1,2018/01/29 12:06:47+00,,,,,,,,,,,,,,,,,,,,,
0.273404,51.611571,0,0,1243,51.3,2018/01/29 12:06:52+00,,,,,,,,,,,,,,,,,,,,,
0.273598,51.611612,0,0,1244,51.6,2018/01/29 12:06:57+00,,,,,,,,,,,,,,,,,,,,,
0.273791,51.611668,0,0,1245,51.9,2018/01/29 12:07:02+00,,,,,,,,,,,,,,,,,,,,,
0.273858,51.611684,0,0,1246,52,2018/01/29 12:07:04+00,,,,,,,,,,,,,,,,,,,,,
0.274065,51.611745,0,0,1247,52.3,2018/01/29 12:07:11+00,,,,,,,,,,,,,,,,,,,,,
0.274207,51.611784,0,0,1248,52.4,2018/01/29 12:07:16+00,,,,,,,,,,,,,,,,,,,,,
0.274427,51.611871,0,0,1249,52.6,2018/01/29 12:07:22+00,,,,,,,,,,,,,,,,,,,,,
0.274692,51.611967,0,0,1250,52.8,2018/01/29 12:07:28+00,,,,,,,,,,,,,,,,,,,,,
0.275052,51.612103,0,0,1251,53.1,2018/01/29 12:07:36+00,,,,,,,,,,,,,,,,,,,,,
0.275315,51.612192,0,0,1252,53,2018/01/29 12:07:42+00,,,,,,,,,,,,,,,,,,,,,
0.275418,51.612238,0,0,1253,53,2018/01/29 12:07:46+00,,,,,,,,,,,,,,,,,,,,,
0.27543,51.612247,0,0,1254,53,2018/01/29 12:07:47+00,,,,,,,,,,,,,,,,,,,,,
0.275452,51.61226,0,0,1255,53,2018/01/29 12:07:55+00,,,,,,,,,,,,,,,,,,,,,
0.275534,51.61228,0,0,1256,53.2,2018/01/29 12:07:58+00,,,,,,,,,,,,,,,,,,,,,
0.27556,51.612281,0,0,1257,53.2,2018/01/29 12:07:59+00,,,,,,,,,,,,,,,,,,,,,
0.275585,51.612278,0,0,1258,53.3,2018/01/29 12:08:00+00,,,,,,,,,,,,,,,,,,,,,
0.275623,51.612276,0,0,1259,53.3,2018/01/29 12:08:02+00,,,,,,,,,,,,,,,,,,,,,
0.275637,51.612281,0,0,1260,53.3,2018/01/29 12:08:03+00,,,,,,,,,,,,,,,,,,,,,
0.275692,51.6123,0,0,1261,53.4,2018/01/29 12:08:06+00,,,,,,,,,,,,,,,,,,,,,
0.275712,51.612304,0,0,1262,53.5,2018/01/29 12:08:07+00,,,,,,,,,,,,,,,,,,,,,
0.275733,51.612308,0,0,1263,53.5,2018/01/29 12:08:08+00,,,,,,,,,,,,,,,,,,,,,
0.275824,51.612343,0,0,1264,53.7,2018/01/29 12:08:13+00,,,,,,,,,,,,,,,,,,,,,
0.275839,51.612349,0,0,1265,53.7,2018/01/29 12:08:14+00,,,,,,,,,,,,,,,,,,,,,
0.275896,51.612378,0,0,1266,53.8,2018/01/29 12:08:18+00,,,,,,,,,,,,,,,,,,,,,
0.275944,51.612396,0,0,1267,53.8,2018/01/29 12:08:21+00,,,,,,,,,,,,,,,,,,,,,
0.276027,51.612438,0,0,1268,53.8,2018/01/29 12:08:26+00,,,,,,,,,,,,,,,,,,,,,
0.276054,51.612453,0,0,1269,53.8,2018/01/29 12:08:28+00,,,,,,,,,,,,,,,,,,,,,
0.276085,51.612468,0,0,1270,53.8,2018/01/29 12:08:30+00,,,,,,,,,,,,,,,,,,,,,
0.276652,51.612647,0,0,1271,53.4,2018/01/29 12:09:01+00,,,,,,,,,,,,,,,,,,,,,
0.276791,51.612705,0,0,1272,53.3,2018/01/29 12:09:09+00,,,,,,,,,,,,,,,,,,,,,
0.276968,51.612745,0,0,1273,53.2,2018/01/29 12:09:16+00,,,,,,,,,,,,,,,,,,,,,
0.276986,51.61275,0,0,1274,53.2,2018/01/29 12:09:17+00,,,,,,,,,,,,,,,,,,,,,
0.277023,51.612766,0,0,1275,53.2,2018/01/29 12:09:19+00,,,,,,,,,,,,,,,,,,,,,
0.277059,51.612779,0,0,1276,53.1,2018/01/29 12:09:21+00,,,,,,,,,,,,,,,,,,,,,
0.277114,51.612791,0,0,1277,53.1,2018/01/29 12:09:24+00,,,,,,,,,,,,,,,,,,,,,
0.277134,51.612794,0,0,1278,53.1,2018/01/29 12:09:25+00,,,,,,,,,,,,,,,,,,,,,
0.277176,51.612801,0,0,1279,53.1,2018/01/29 12:09:27+00,,,,,,,,,,,,,,,,,,,,,
0.277193,51.612805,0,0,1280,53.1,2018/01/29 12:09:28+00,,,,,,,,,,,,,,,,,,,,,
0.277236,51.61282,0,0,1281,53.1,2018/01/29 12:09:30+00,,,,,,,,,,,,,,,,,,,,,
0.27732,51.612854,0,0,1282,53,2018/01/29 12:09:35+00,,,,,,,,,,,,,,,,,,,,,
0.277421,51.612898,0,0,1283,53,2018/01/29 12:09:42+00,,,,,,,,,,,,,,,,,,,,,
0.277469,51.612919,0,0,1284,53,2018/01/29 12:09:45+00,,,,,,,,,,,,,,,,,,,,,
0.27758,51.612948,0,0,1285,53,2018/01/29 12:09:50+00,,,,,,,,,,,,,,,,,,,,,
0.277714,51.612988,0,0,1286,53,2018/01/29 12:09:56+00,,,,,,,,,,,,,,,,,,,,,
0.277778,51.613017,0,0,1287,53,2018/01/29 12:10:00+00,,,,,,,,,,,,,,,,,,,,,
0.27783,51.613039,0,0,1288,53,2018/01/29 12:10:03+00,,,,,,,,,,,,,,,,,,,,,
0.277848,51.613046,0,0,1289,53,2018/01/29 12:10:04+00,,,,,,,,,,,,,,,,,,,,,
0.277992,51.613095,0,0,1290,53,2018/01/29 12:10:11+00,,,,,,,,,,,,,,,,,,,,,
0.278128,51.613128,0,0,1291,52.9,2018/01/29 12:10:17+00,,,,,,,,,,,,,,,,,,,,,
0.278149,51.613131,0,0,1292,52.9,2018/01/29 12:10:18+00,,,,,,,,,,,,,,,,,,,,,
0.278217,51.613157,0,0,1293,52.7,2018/01/29 12:10:22+00,,,,,,,,,,,,,,,,,,,,,
0.278241,51.613158,0,0,1294,52.7,2018/01/29 12:10:24+00,,,,,,,,,,,,,,,,,,,,,
0.278267,51.613168,0,0,1295,52.6,2018/01/29 12:10:26+00,,,,,,,,,,,,,,,,,,,,,
0.278276,51.613176,0,0,1296,52.6,2018/01/29 12:10:27+00,,,,,,,,,,,,,,,,,,,,,
0.278317,51.613206,0,0,1297,52.4,2018/01/29 12:10:30+00,,,,,,,,,,,,,,,,,,,,,
0.278334,51.613215,0,0,1298,52.4,2018/01/29 12:10:31+00,,,,,,,,,,,,,,,,,,,,,
0.278458,51.613271,0,0,1299,52.1,2018/01/29 12:10:38+00,,,,,,,,,,,,,,,,,,,,,
0.278473,51.613277,0,0,1300,52.1,2018/01/29 12:10:39+00,,,,,,,,,,,,,,,,,,,,,
0.278543,51.613301,0,0,1301,52,2018/01/29 12:10:43+00,,,,,,,,,,,,,,,,,,,,,
0.278561,51.613309,0,0,1302,52,2018/01/29 12:10:44+00,,,,,,,,,,,,,,,,,,,,,
0.278595,51.613324,0,0,1303,51.9,2018/01/29 12:10:46+00,,,,,,,,,,,,,,,,,,,,,
0.278716,51.613356,0,0,1304,51.8,2018/01/29 12:10:52+00,,,,,,,,,,,,,,,,,,,,,
0.278857,51.613388,0,0,1305,51.7,2018/01/29 12:10:59+00,,,,,,,,,,,,,,,,,,,,,
0.278907,51.613406,0,0,1306,51.6,2018/01/29 12:11:02+00,,,,,,,,,,,,,,,,,,,,,
0.278925,51.613411,0,0,1307,51.6,2018/01/29 12:11:03+00,,,,,,,,,,,,,,,,,,,,,
0.278968,51.613423,0,0,1308,51.6,2018/01/29 12:11:05+00,,,,,,,,,,,,,,,,,,,,,
0.278988,51.613429,0,0,1309,51.6,2018/01/29 12:11:06+00,,,,,,,,,,,,,,,,,,,,,
0.27913,51.613475,0,0,1310,51.6,2018/01/29 12:11:14+00,,,,,,,,,,,,,,,,,,,,,
0.279155,51.61349,0,0,1311,51.6,2018/01/29 12:11:16+00,,,,,,,,,,,,,,,,,,,,,
0.279168,51.613494,0,0,1312,51.6,2018/01/29 12:11:17+00,,,,,,,,,,,,,,,,,,,,,
0.279203,51.613511,0,0,1313,51.6,2018/01/29 12:11:19+00,,,,,,,,,,,,,,,,,,,,,
0.279315,51.613542,0,0,1314,51.6,2018/01/29 12:11:25+00,,,,,,,,,,,,,,,,,,,,,
0.279431,51.613568,0,0,1315,51.7,2018/01/29 12:11:30+00,,,,,,,,,,,,,,,,,,,,,
0.279451,51.613574,0,0,1316,51.7,2018/01/29 12:11:31+00,,,,,,,,,,,,,,,,,,,,,
0.279547,51.613601,0,0,1317,51.7,2018/01/29 12:11:36+00,,,,,,,,,,,,,,,,,,,,,
0.279585,51.613614,0,0,1318,51.8,2018/01/29 12:11:38+00,,,,,,,,,,,,,,,,,,,,,
0.279644,51.613629,0,0,1319,51.8,2018/01/29 12:11:41+00,,,,,,,,,,,,,,,,,,,,,
0.279741,51.613659,0,0,1320,50.6,2018/01/29 12:11:47+00,,,,,,,,,,,,,,,,,,,,,
0.283717,51.614906,0,0,1321,69.2,2018/01/29 12:17:13+00,,,,,,,,,,,,,,,,,,,,,
0.283774,51.614926,0,0,1322,69.4,2018/01/29 12:17:17+00,,,,,,,,,,,,,,,,,,,,,
0.283887,51.614955,0,0,1323,69.8,2018/01/29 12:17:25+00,,,,,,,,,,,,,,,,,,,,,
0.283929,51.614968,0,0,1324,70,2018/01/29 12:17:28+00,,,,,,,,,,,,,,,,,,,,,
0.283996,51.614996,0,0,1325,70.3,2018/01/29 12:17:33+00,,,,,,,,,,,,,,,,,,,,,
0.284056,51.615014,0,0,1326,70.5,2018/01/29 12:17:37+00,,,,,,,,,,,,,,,,,,,,,
0.284119,51.615029,0,0,1327,70.8,2018/01/29 12:17:41+00,,,,,,,,,,,,,,,,,,,,,
0.284159,51.615044,0,0,1328,70.9,2018/01/29 12:17:45+00,,,,,,,,,,,,,,,,,,,,,
0.284174,51.615046,0,0,1329,71,2018/01/29 12:17:46+00,,,,,,,,,,,,,,,,,,,,,
0.284201,51.615058,0,0,1330,71.1,2018/01/29 12:17:48+00,,,,,,,,,,,,,,,,,,,,,
0.28423,51.61507,0,0,1331,71.2,2018/01/29 12:17:50+00,,,,,,,,,,,,,,,,,,,,,
0.284277,51.615093,0,0,1332,71.5,2018/01/29 12:17:54+00,,,,,,,,,,,,,,,,,,,,,
0.284349,51.615113,0,0,1333,71.8,2018/01/29 12:17:59+00,,,,,,,,,,,,,,,,,,,,,
0.28438,51.615124,0,0,1334,71.9,2018/01/29 12:18:01+00,,,,,,,,,,,,,,,,,,,,,
0.284473,51.615161,0,0,1335,72,2018/01/29 12:18:08+00,,,,,,,,,,,,,,,,,,,,,
0.28449,51.615166,0,0,1336,72.1,2018/01/29 12:18:09+00,,,,,,,,,,,,,,,,,,,,,
0.284518,51.615177,0,0,1337,72.1,2018/01/29 12:18:11+00,,,,,,,,,,,,,,,,,,,,,
0.284562,51.615191,0,0,1338,72.1,2018/01/29 12:18:14+00,,,,,,,,,,,,,,,,,,,,,
0.284671,51.61523,0,0,1339,72.2,2018/01/29 12:18:22+00,,,,,,,,,,,,,,,,,,,,,
0.284687,51.615232,0,0,1340,72.2,2018/01/29 12:18:23+00,,,,,,,,,,,,,,,,,,,,,
0.284741,51.615246,0,0,1341,72.2,2018/01/29 12:18:27+00,,,,,,,,,,,,,,,,,,,,,
0.284757,51.615249,0,0,1342,72.2,2018/01/29 12:18:28+00,,,,,,,,,,,,,,,,,,,,,
0.284858,51.615287,0,0,1343,72.4,2018/01/29 12:18:36+00,,,,,,,,,,,,,,,,,,,,,
0.285536,51.615502,0,0,1344,73.4,2018/01/29 12:20:12+00,,,,,,,,,,,,,,,,,,,,,
0.285582,51.615506,0,0,1345,73.4,2018/01/29 12:20:14+00,,,,,,,,,,,,,,,,,,,,,
0.285716,51.615536,0,0,1346,73.6,2018/01/29 12:20:20+00,,,,,,,,,,,,,,,,,,,,,
0.285744,51.615546,0,0,1347,73.6,2018/01/29 12:20:22+00,,,,,,,,,,,,,,,,,,,,,
0.286536,51.615794,0,0,1348,74,2018/01/29 12:21:13+00,,,,,,,,,,,,,,,,,,,,,
